3.7001,1011,82.703,2.674,18.963,1045.9,549.62,108.91,10.367,7.0664,86.058
3.4466,1010.8,84.264,2.6923,18.774,1046,549.67,108.85,10.379,7.0919,84.755
3.4794,1010.6,85.206,2.6847,18.843,1045.9,549.85,108.79,10.337,7.0417,85.473
3.7028,1010.7,84.72,2.6446,18.79,1045.4,550.02,108.42,10.322,7.4403,90.897
4.4664,1010.7,85.602,3.0605,21.999,1064.8,549.9,122.55,11.151,4.4342,72.326
6.5902,1010.8,85.983,3.2004,24.622,1075.5,549.77,131.31,11.634,3.1514,67.253
8.8358,1010.8,79.133,3.2647,26.762,1076.2,550.13,131.74,11.751,3.2529,67.032
9.8615,1010.9,73.817,3.2776,28.226,1076.7,550.07,132.03,11.822,3.2615,66.868
10.429,1010.9,70.683,3.284,29.071,1077.1,550.01,132.11,11.828,3.5143,64.843
11.05,1010.6,66.743,3.2614,29.695,1076.1,549.96,131.21,11.793,3.8294,64.902
11.755,1010.3,64.58,3.2343,27.405,1075.4,549.9,130.43,11.774,3.7465,62.56
12.296,1009.7,62.828,3.2486,23.849,1076.2,549.85,130.99,11.659,3.9328,65.63
12.2,1009.5,60.189,3.5836,26.65,1089.8,548.59,142.23,12.491,3.9008,68.882
11.983,1009.7,61.347,4.1685,31.652,1099.8,538.55,156.35,13.625,3.7435,62.464
11.402,1009.8,62.176,3.3705,25.565,1077,546.84,133.87,12.04,3.8359,66.859
10.312,1010.2,67.199,3.2309,24.021,1076.1,549.93,131.73,11.678,3.5422,67.761
8.9855,1010.7,70.818,3.1611,24.234,1076.3,550,132.38,11.657,3.4104,69.293
7.8228,1010.8,74.9,3.1352,23.271,1072.3,550,129.4,11.549,3.8149,71.541
7.6244,1011.1,77.63,3.1892,23.772,1075.5,550,131.86,11.762,3.863,71.478
7.0816,1011.5,78.12,3.1688,23.425,1073.9,549.92,130.81,11.669,3.8117,71.963
6.2909,1011.8,80.243,3.1596,23.391,1073.8,549.74,130.82,11.669,3.8099,72.866
5.7256,1012.1,82.241,2.7917,20.253,1047.1,544.92,115.27,10.744,7.3899,80.305
5.496,1012.3,82.281,2.6459,18.977,1039.7,545.1,109.62,10.454,8.0561,80.314
5.1538,1012.5,81.52,2.6458,18.891,1039.9,545.21,109.77,10.428,8.2267,82.194
4.7058,1012.7,83.086,2.686,18.673,1046.5,549.84,109.57,10.406,6.3465,80.607
4.9364,1012.8,84.638,2.6627,18.74,1047,549.59,109.73,10.405,6.1741,77.546
5.5369,1013,84.393,2.6775,18.829,1046.5,549.53,109.92,10.408,6.5737,79.195
6.3794,1013.3,83.94,2.6892,19.033,1045.9,549.09,109.93,10.333,6.8211,77.506
7.1085,1013.7,82.345,2.9729,21.841,1063.7,549.71,123.06,11.133,4.8921,75.03
8.2548,1013.9,80.53,3.1752,23.893,1075.9,549.81,131.63,11.633,3.6023,70.584
10.056,1014.1,73.156,3.2421,23.981,1076.5,549.92,131.6,11.786,3.0188,68.219
10.942,1014.4,68.676,3.0278,22.462,1067.1,549.86,124.57,11.318,3.8905,69.745
11.385,1014.9,67.717,3.2412,23.976,1077.1,549.87,131.88,11.821,4.7992,68.444
11.596,1014.8,64.618,2.9401,21.847,1059.3,547.63,120.12,11.094,7.0852,73.305
11.859,1014.4,61.675,3.2007,24.083,1075.1,549.47,130.91,11.738,2.93,64.175
12.033,1014.1,54.976,3.2661,24.762,1078.4,549.88,132.8,11.873,3.7702,68.986
11.78,1014,56.651,3.1874,24.196,1074.5,550.18,129.84,11.674,4.5598,71.711
11.612,1013.8,56.115,3.1681,24.81,1074.7,549.93,130.06,11.59,4.3476,72.19
11.292,1013.8,57.028,3.1753,25.359,1075.1,549.97,130.36,11.615,3.9616,69.373
10.744,1014,59.652,3.1374,25.209,1074.6,550.08,130.06,11.584,4.0483,69.111
10.124,1013.9,62.699,3.1683,24.969,1075.3,550.01,130.98,11.641,3.9504,69.479
9.3518,1013.7,63.125,3.1218,24.616,1072.3,549.74,128.83,11.619,3.8497,70.484
8.9522,1013.8,65.801,2.6976,21.81,1048.7,548.03,112.95,10.568,6.1952,76.03
8.6745,1013.6,69.299,3.1404,24.152,1072.7,549.85,129.14,11.538,3.8374,69.787
8.668,1013.2,68.685,3.1859,23.978,1074.6,549.9,130.65,11.701,3.7394,70.121
8.6742,1012.9,68.507,2.7975,21.864,1051.1,547.09,115.44,10.697,6.5364,78.237
8.6375,1012.6,71.573,2.5964,21.368,1034.7,543.6,106.08,10.307,9.5335,87.74
8.6885,1012.3,73.334,2.6149,19.963,1039.3,546.72,107.06,10.266,7.6367,80.95
8.8142,1012.4,75.462,2.6095,18.832,1039.4,546.97,106.83,10.231,7.8532,81.019
8.5248,1012.4,80.472,2.5914,20.125,1039.7,547.33,106.95,10.195,7.7965,80.712
8.6112,1012.1,80.197,2.5955,20.543,1039.8,547.4,106.84,10.159,7.943,82.581
8.5029,1012.4,83,2.6033,20.44,1036.4,545.27,105.99,10.153,9.0265,88.079
8.3391,1012.5,86.725,2.6255,19.664,1041.5,548.14,107.52,10.159,7.5838,80.076
8.4633,1012.4,85.422,3.1746,23.946,1072.2,550.04,128.72,11.54,4.0891,69.268
9.324,1012.5,81.171,3.2391,25.875,1075.2,550.11,130.86,11.633,3.4246,66.021
10.38,1012.8,75.902,3.267,26.048,1075.8,550.25,130.98,11.699,3.246,65.851
10.752,1013.1,73.592,3.2292,26.986,1075.2,550.29,130.36,11.734,3.0419,65.796
10.961,1013.4,74.575,3.1804,27.011,1074.5,550.22,129.87,11.677,2.9375,66.265
10.959,1013.6,76.613,3.1768,26.117,1074.5,550.06,129.91,11.696,3.0918,68.121
10.608,1014.1,79.067,3.1815,25.724,1074.2,549.93,129.89,11.596,4.0697,67.64
9.9259,1014.6,84.105,3.2198,25.202,1075.4,550.01,130.84,11.708,4.0066,68.228
9.6886,1015.2,83.422,3.1849,24.831,1073.7,549.99,129.63,11.659,4.347,68.557
9.5102,1015.6,84.714,3.1233,23.681,1071.2,549.97,127.71,11.511,4.0289,67.466
9.5042,1016.1,83.571,3.1008,23.16,1071,549.95,127.66,11.53,3.9284,67.916
9.4826,1016.6,83.317,3.0965,22.777,1069.7,549.94,126.69,11.384,3.9405,69.051
9.4674,1017.2,84.476,3.0815,22.314,1067.5,549.92,125,11.388,4.1889,69.972
9.4349,1017.6,84.385,3.1043,22.96,1068.9,549.89,125.93,11.441,4.1753,70.062
9.3329,1017.9,85.904,3.1418,25.174,1069.5,549.87,126.37,11.481,4.3925,70.706
9.2648,1018.2,87.042,3.1354,25.439,1069.7,549.84,126.59,11.446,3.9978,68.662
9.2912,1018.6,86.319,3.1805,25.812,1072.1,549.76,128.25,11.56,3.9217,67.899
9.2879,1018.9,86.195,3.1711,25.813,1072.1,549.66,128.26,11.54,4.0463,68.581
9.3422,1019.2,85.83,2.8723,24.176,1052.4,546.55,116.38,10.82,6.856,79.752
9.3509,1019.6,86.244,2.6239,22.829,1041.8,547.61,107.76,10.227,7.4538,80.723
9.4839,1020.2,85.846,2.593,22.889,1044.5,549.17,108.58,10.251,7.033,77.03
9.5736,1020.5,85.577,2.6069,23.015,1044,548.96,108.36,10.264,6.9955,78.298
9.1857,1021,85.704,2.5621,22.3,1025.9,537.64,103.18,10.081,6.6414,104.54
9.1067,1022.2,86.246,2.6152,21.729,1043.5,547.83,109.21,10.231,7.4671,80.67
9.5872,1022.5,84.255,2.6013,22.905,1047,549.74,109.63,10.274,6.773,73.657
10.194,1023.1,80.271,2.5857,23.458,1046.5,549.79,109.25,10.297,7.0575,75.195
10.378,1023.6,78.599,2.5691,23.237,1045.1,549.57,108.23,10.291,7.4105,77.265
10.367,1023.9,78.721,2.5762,23.467,1046.8,549.92,109.19,10.334,6.8646,73.441
10.323,1024.3,77.911,2.5807,23.289,1044,548.23,108.33,10.408,8.0288,80.152
10.16,1025,77.369,2.5502,23.169,1042.1,547.33,107.79,10.426,8.493,83.731
9.9547,1025.9,77.501,2.5503,23.059,1044.6,548.65,108.63,10.346,7.8039,80.592
9.3305,1026.4,81.462,2.5695,21.749,1043,547.71,108.44,10.305,8.266,84.745
8.8762,1026.7,83.665,2.5861,20.879,1044.1,548.06,108.79,10.264,8.3588,82.392
8.613,1027.2,81.508,2.7971,21.698,1051.8,546.14,116.26,10.846,8.2135,84.678
8.5864,1027.8,80.158,2.8555,21.927,1058,548.12,119.21,10.997,6.4415,77.659
8.6534,1028.3,78.613,3.0518,23.003,1070.6,550.07,126.87,11.456,4.7868,72.872
8.7114,1028.8,77.662,2.7592,20.818,1051.2,547.03,114.99,10.789,8.1699,82.178
8.7096,1029.2,75.747,2.8394,21.257,1059.4,549.5,118.94,10.962,6.2204,75.69
8.619,1029.4,76.902,2.6634,19.744,1042.6,545.65,109.73,10.516,9.0835,86.458
8.5147,1029.6,79.856,2.6447,19.547,1037.9,543.36,107.91,10.358,10.696,95.629
8.8561,1030.4,80.55,2.6846,19.475,1043.1,545.34,110.16,10.479,7.8816,86.713
9.7401,1030.8,75.188,3.0347,22.724,1068.4,549.21,125.49,11.406,4.8775,74.181
10.393,1030.8,67.9,3.1279,24.008,1074.5,549.87,129.38,11.59,3.5259,69.692
10.534,1030.9,67.571,3.1067,24.046,1074.4,549.74,129.25,11.681,3.6432,70.331
11.198,1030.9,61.425,3.1305,24.801,1074.3,549.61,128.97,11.591,4.3032,71.663
11.849,1030.5,51.311,3.1361,25.974,1074.2,549.48,128.69,11.585,4.4229,71.881
12.232,1030.2,50.095,3.1437,26.619,1074.7,549.65,128.84,11.675,4.4101,71.992
12.355,1030,45.893,3.1303,26.596,1074.2,549.67,128.53,11.703,3.5929,71.288
11.965,1029.8,43.769,3.1303,26.668,1074.2,549.96,128.58,11.708,3.571,72.586
11.676,1029.7,49.254,3.1191,26.408,1073.9,549.85,128.46,11.556,3.862,71.402
10.451,1029.7,54.85,3.068,25.101,1072.4,549.93,127.85,11.485,4.5337,72.894
8.8877,1030.1,64.472,3.047,23.307,1072,550.26,128.18,11.521,4.56,74.083
7.7752,1030.1,71.125,2.9959,22.542,1070.8,549.99,127.62,11.432,4.5749,72.728
7.8021,1029.9,74.42,3.008,22.292,1069.4,549.63,126.32,11.493,4.085,72.056
8.4093,1029.8,71.477,3.041,22.673,1070.5,549.77,126.79,11.511,4.2172,71.883
8.5671,1029.6,70.113,3.0106,22.604,1068.9,549.95,125.58,11.384,4.2471,71.41
8.0558,1029.3,73.183,3.0012,22.389,1069,549.76,126.01,11.463,4.4619,73.021
7.7726,1029.2,73.546,2.6817,19.595,1042.1,544.15,110.86,10.546,8.7146,86.472
7.2568,1029.1,74.457,2.6308,19.105,1037.7,542.04,109.39,10.468,9.9262,93.506
6.2834,1028.6,78.422,2.6187,18.944,1035.2,540.67,109,10.445,11.249,93.282
5.6062,1028.1,80.312,2.6823,18.99,1032.7,538.62,108.91,10.538,12.658,98.434
5.2558,1027.9,84.339,2.6789,18.953,1036.4,541.27,109.51,10.506,10.289,87.012
5.4685,1027.8,83.253,2.6578,18.948,1041,544.42,110.03,10.368,8.8663,89.008
4.7405,1027.6,83.353,2.6529,18.922,1036.3,541.15,109.79,10.416,10.685,94.176
9.7033,1026.6,54.23,3.1089,25.743,1072.3,549.94,128.07,11.576,3.6862,71.403
8.9425,1026.7,53.568,3.0859,24.736,1072.2,550.2,128.33,11.519,3.59,71.996
8.2864,1027.1,50.721,3.0807,24.174,1071.8,550.08,128.15,11.55,3.6037,72.23
7.5958,1027.5,55.456,3.0954,24.009,1073,550.06,129.25,11.517,4.1604,73.633
6.8007,1028,52.848,3.0864,23.237,1073.3,550.07,129.64,11.638,4.1166,74.8
6.313,1028.2,52.864,3.1062,23.122,1073.9,550.07,130.27,11.58,4.0767,75.143
6.0602,1028.3,55.77,3.1118,22.908,1073.4,550.07,129.97,11.589,4.3305,76.447
5.7435,1028,54.727,3.0974,22.858,1073.2,550.07,129.79,11.596,5.0285,77.528
4.8765,1027.7,56.181,3.0583,22.733,1072.8,549.98,129.91,11.6,4.6844,76.733
3.3523,1027.1,63.611,2.908,21.99,1059.8,544.78,124.72,11.302,7.4849,91.612
2.0039,1026.5,70.39,2.6412,19.085,1028.2,535.07,109.47,10.521,15.188,110.34
1.246,1026.1,74.153,2.6552,18.767,1044,546.38,110.75,10.564,9.5758,107.04
0.96528,1025.5,74.795,2.6513,18.679,1041,544.93,109.65,10.488,10.663,115.62
0.74532,1025.2,75.426,2.6636,18.516,1045.9,548.57,109.74,10.428,9.5818,116.48
0.88682,1025.1,75.27,2.6732,18.529,1046.9,549.47,109.78,10.433,9.1999,114.93
1.0451,1024.8,75.391,2.6826,18.531,1047.6,549.65,110.15,10.475,8.2384,107.15
1.2021,1024.8,76.612,2.6897,18.639,1047.8,549.48,110.31,10.503,8.1435,105.23
1.6716,1024.8,79.005,2.7099,19.44,1051.2,549.73,112.6,10.577,6.6858,93.784
3.5428,1024.6,76.395,2.6217,20.519,1043.2,546,110.52,10.439,9.9917,91.751
5.3673,1024.5,64.403,3.0557,24.842,1069.5,549.08,128.14,11.484,6.8937,75.876
6.7924,1024,54.537,3.0744,26.38,1072.3,550,128.89,11.54,3.6957,73.591
7.3253,1023.6,49.659,3.1429,27.882,1074.9,549.62,130.87,11.632,2.7569,74.931
7.7485,1023.3,51.259,3.1326,28.118,1073.6,550.07,130.05,11.625,3.8448,79.218
7.9759,1022.8,51.175,3.1243,27.707,1073,550.02,129.48,11.582,4.4349,81.668
8.3396,1022.4,47.595,3.1742,26.571,1075.3,549.99,131.22,11.652,3.1251,73.8
8.8626,1022,46.999,3.1799,26.896,1075.4,549.98,131.02,11.634,3.0156,75.543
8.7943,1021.7,44.747,3.1799,27.564,1075.2,549.99,131.01,11.619,2.9556,74.487
8.0206,1021.8,43.669,3.1353,27.169,1073,549.88,129.59,11.545,3.1686,74.012
6.9828,1022.3,46.521,2.8511,24.722,1055.2,547.04,118.97,10.931,5.4245,76.528
5.9526,1022.8,52.204,3.0584,25.119,1072,550.04,129.36,11.465,3.2206,75.325
5.0139,1022.9,55.591,2.9898,24.114,1069.7,550.03,127.99,11.406,3.7546,77.643
3.9158,1022.7,59.974,2.9858,23.454,1068.8,549.92,127.63,11.436,4.4096,79.611
3.0385,1022.4,63.424,3.0328,23.56,1071.8,550.17,130.13,11.571,4.4967,79.719
1.71,1022,69.56,3.055,23.013,1072.6,550.41,131.1,11.607,3.773,78.713
0.80927,1021.8,73.877,2.8321,20.711,1048.5,543.44,117.18,10.877,9.5885,100.91
0.77954,1021.5,74.934,2.6818,19.056,1042.7,546.43,109.82,10.465,9.862,108.81
0.61576,1020.7,76.008,2.6611,18.968,1045.2,548.02,110.03,10.408,8.823,108.35
0.75459,1020.4,75.958,2.6303,18.997,1044.9,548.41,109.55,10.346,9.6121,114.45
0.16153,1020.6,76.978,2.6551,18.684,1043.5,547.36,109.62,10.393,10.29,117.27
0.0291,1020.7,78.937,2.6741,18.752,1044,547.45,109.59,10.446,9.8027,113.29
0.32864,1020.8,79.49,2.8,20.006,1053.2,548.69,115.66,10.824,8.127,106.02
1.3003,1020.9,77.887,3.1765,23.248,1074.7,549.75,130.47,11.587,3.4974,77.911
2.8451,1021,77.804,2.978,22.992,1067,549.67,125.17,11.36,3.5817,78.191
5.5607,1020.9,69.083,3.1571,26.307,1074.3,550.14,130.42,11.674,3.1563,76.409
7.7341,1020.9,61.531,3.102,27.525,1072.2,550.13,128.81,11.593,3.1703,76.852
8.9528,1020.6,55.751,3.1108,28.059,1073.1,550.11,129.45,11.585,3.5159,74.443
9.6398,1020.2,50.758,3.1625,29.329,1074.6,550.1,130.37,11.589,3.9145,75.426
10.245,1019.5,47.804,3.1357,28.939,1073.6,549.86,129.5,11.676,4.093,74.876
10.449,1019.1,47.322,3.1533,28.879,1073.9,550.09,129.78,11.631,3.4073,72.895
10.613,1018.7,46.916,3.1708,28.214,1074.1,550.09,129.77,11.577,3.3223,72.614
10.446,1018.3,47.337,3.1473,28.58,1073.6,550.13,129.46,11.578,3.4325,72.627
9.1769,1018,49.353,3.16,28.343,1073.3,550.19,129.55,11.551,3.5721,72.599
7.8315,1018.1,55.49,3.1528,27.529,1073.5,550.3,130.07,11.53,3.3806,71.071
6.627,1018.6,61.884,3.0722,25.671,1072.7,550.19,130,11.567,3.3766,72.31
5.5855,1018.8,66.824,3.0238,23.688,1069.4,549.79,127.75,11.45,3.884,76.466
4.8773,1018.7,70.276,2.9593,22.596,1065.2,549.4,124.62,11.274,4.5771,77.712
4.0188,1018.3,72.498,3.0822,23.092,1071.8,550.12,129.83,11.58,3.9418,78.655
3.1476,1017.8,75.664,3.2338,23.504,1075.7,550.11,130.8,11.78,3.9361,78.276
2.5507,1017.4,77.229,3.3994,24.843,1083.5,550.08,137.1,12.05,3.7528,78.451
2.0317,1017,78.586,3.3972,24.981,1084.5,550.09,138.04,12.138,3.8825,78.217
1.9691,1016.6,78.177,3.4078,25.161,1085.2,549.92,138.56,12.221,2.9472,75.356
1.5956,1016.4,78.736,3.393,24.707,1084,549.89,137.98,12.096,3.0518,75.121
1.5084,1016.1,80.824,3.393,24.569,1083,549.91,137.06,12.129,2.881,74.612
1.9849,1016.3,81.432,3.3958,24.582,1082.7,549.87,136.72,11.983,3.3087,75.753
2.6372,1016.5,80.498,2.9292,20.835,1059,549.67,118.9,10.97,6.1252,88.027
3.3562,1016.9,79.937,3.4169,24.887,1083.9,550.02,137.23,12.123,3.1773,74.264
4.2951,1017.3,78.754,3.3534,24.96,1083.6,549.64,137.97,12.02,3.2154,73.359
5.299,1017.5,77.267,3.3541,25.056,1082.5,550.1,137.52,12.042,3.7854,73.296
6.0247,1017.4,72.129,3.3086,25.471,1083.6,550,138.39,12.037,3.4883,74.348
6.5147,1017,66.575,3.3206,25.799,1083.4,550.15,138.25,11.985,3.2021,72.418
7.5178,1016.5,56.013,3.3191,26.761,1082.1,550.33,136.71,11.98,3.1772,71.976
8.5841,1016.1,46.582,3.3648,28.196,1085.2,550.05,139.05,12.221,2.8264,70.61
9.0701,1016.1,42.412,3.3542,28.876,1085.4,549.83,139.12,12.214,24.239,58.213
9.4035,1016.1,41.576,3.3722,29.374,1085.4,549.99,138.96,12.09,26.286,64.937
9.3036,1016.1,44.984,3.3678,29.402,1085.3,550.11,138.93,12.162,2.6852,74.831
9.1161,1016,49.987,3.3452,29.234,1085,550.06,138.75,12.199,2.8092,74.191
8.6297,1016.2,53.724,3.3349,28.686,1084.9,549.99,138.86,12.115,3.4813,76.313
8.0657,1016.5,56.549,3.2685,28.117,1082.8,549.93,137.44,11.996,3.603,77.435
7.7823,1016.6,53.874,3.2371,27.929,1080.3,549.63,135.53,11.978,2.8912,75.013
7.4581,1016.8,58.343,3.2162,27.464,1079.8,549.68,135.08,11.977,2.57,73.457
7.012,1016.9,62.713,3.1596,27.107,1078.7,549.73,134.49,11.924,2.4349,73.693
6.5286,1016.7,69.431,3.1862,26.814,1080.5,549.72,136.17,11.967,2.7865,74.248
6.1412,1016.3,74.143,3.2253,26.567,1081.2,549.57,136.75,11.995,3.2038,74.107
5.985,1016.1,75.888,3.257,26.829,1082.9,549.68,138.07,12.065,3.0375,73.438
5.7691,1015.9,77.739,2.6586,22.571,1043.6,543.79,113.62,10.584,7.996,85.504
5.6115,1015.6,78.522,2.5542,21.911,1037.2,543.14,109.43,10.34,8.557,81.315
5.4882,1015.6,80.102,2.5441,21.453,1038.3,543.75,109.68,10.381,8.2979,80.543
5.5457,1015.8,80.155,2.5489,21.29,1041.2,545.54,110.3,10.424,7.3654,77.364
5.6708,1016.1,79.233,2.5353,21.238,1032.3,539.92,108.29,10.461,10.651,91.051
6.2449,1016.4,76.376,2.5244,21.541,1042.3,546.49,110.05,10.425,6.8988,78.654
7.2696,1016.8,73.719,2.9803,25.429,1066.1,548.4,126.24,11.367,4.97,77.275
8.2457,1017.3,66.752,3.309,28.699,1084.1,549.94,138.07,12.088,2.866,72.769
8.8294,1017.7,64.627,3.3451,28.844,1084.6,550.02,138.31,12.176,2.9089,72.908
9.7076,1017.8,59.809,3.3359,29.469,1084.4,550.09,137.76,12.123,2.9742,71.86
11.083,1017.8,52.743,3.346,31.222,1084.8,549.95,137.8,12.082,3.1441,71.595
11.88,1017.7,49.081,3.3658,30.541,1085,549.66,137.68,12.183,2.9887,70.922
12.459,1017.6,45.833,3.3627,31.181,1084.9,549.92,137.31,12.238,2.5277,69.269
12.922,1017.6,43.165,3.3984,30.201,1085.7,550.04,137.77,12.212,2.662,69.989
13.06,1017.5,42.924,3.4585,30.403,1086.3,550.08,138.11,12.179,2.7399,71.387
12.923,1017.7,47.342,3.3821,29.648,1083.2,550.01,135.91,12.092,3.2156,70.487
12.703,1018,53.656,3.4319,28.775,1085.8,550.1,138.35,12.258,3.4019,70.276
11.769,1018.4,61.124,3.4018,27.719,1084.5,550.19,137.57,12.076,3.4752,69.755
11.123,1018.6,64.124,3.3809,27.068,1083,550.19,136.53,12.09,3.1733,66.8
10.419,1018.8,64.54,3.3618,26.647,1083.1,550.16,136.8,12.053,3.2628,68.673
9.8232,1019,64.387,3.3737,26.539,1084.5,550.06,137.99,12.178,3.3426,68.525
8.5048,1018.9,66.678,3.3152,25.623,1082.9,550.04,137.47,12.072,2.9615,69.454
5.3801,1018.7,73.505,2.9758,21.92,1055.9,544,122.77,11.24,8.0668,83.723
4.1962,1018.5,77.357,2.8561,20.682,1047.4,542.74,117.63,10.895,9.0504,85.604
3.5528,1018.5,79.208,2.721,18.995,1048.4,549.94,110.46,10.458,6.907,85.124
3.001,1018.3,79.573,2.6952,18.704,1046.5,549.62,109.05,10.362,8.1344,96.981
2.6036,1018.4,79.285,2.6546,18.863,1047.3,549.72,109.8,10.4,7.8506,92.582
2.6819,1018.5,79.309,2.6666,18.742,1045.5,549.32,108.82,10.315,9.3668,106.47
3.1172,1019,78.859,2.6406,18.679,1037.3,544.42,106.97,10.25,11.882,119.29
5.3701,1019.5,83.993,2.6457,19.865,1040.4,546.13,108.28,10.266,8.6502,85.705
8.9938,1019.6,73.494,3.1545,25.492,1068.4,549.73,125.65,11.422,4.2769,68.724
11.401,1019.5,59.75,3.4845,29.51,1085.5,549.88,137.74,12.179,4.0201,66.058
12.512,1019.1,56.051,3.4996,30.439,1085.8,549.84,137.8,12.192,2.4975,63.361
13.418,1018.6,52.534,3.524,31.53,1086.2,549.8,137.94,12.275,0.68723,63.252
14.096,1018,49.251,3.5251,31.213,1085.9,549.77,137.51,12.252,1.6987,65.445
14.741,1017.3,47.168,3.3486,30.08,1077.7,549.71,131.17,11.809,2.761,65.176
14.839,1016.6,46.304,2.693,23.5,1046.1,549.81,108,10.355,5.6569,66.658
14.59,1016.1,47.221,2.6937,23.408,1046.4,550.27,108.39,10.28,5.6128,68.462
13.979,1015.9,47.291,2.679,23.362,1046.7,549.59,108.85,10.274,6.0893,67.864
12.83,1015.9,54.317,2.6451,23.226,1045.7,549.31,108.88,10.303,6.3439,67.853
11.99,1015.9,59.589,2.6399,22.384,1045,548.82,109.19,10.342,6.9553,69.686
10.967,1015.9,63.847,3.1968,25.247,1075.4,549.29,131.88,11.679,4.042,66.899
9.8176,1015.7,66.818,2.6236,20.306,1041.4,546.73,108.87,10.361,7.5175,73.335
8.9766,1015.5,70.971,2.6118,19.834,1037.7,544.85,107.78,10.39,8.8474,78.804
8.5844,1015.1,73.706,2.6515,19.665,1042.9,547.66,109.5,10.404,7.6683,74.916
8.2937,1015,75.224,2.6294,19.66,1042.3,547.19,109.2,10.38,7.9937,74.98
8.9043,1015.3,76.266,2.646,20.005,1043.6,548.78,108.78,10.391,7.3425,71.759
9.7516,1015.1,74.307,2.6492,21.122,1047.7,549.66,110.6,10.368,6.0756,66.624
9.9252,1014.7,74.329,2.6563,20.521,1047,549.73,110.14,10.402,5.9955,66.275
10.066,1014.4,75.305,2.6389,20.41,1045.9,549.84,109.35,10.402,6.3936,67.376
10.275,1014.4,76.239,2.675,20.878,1046.5,549.71,109.68,10.402,6.1041,66.618
11.89,1015.5,73.266,3.4248,26.753,1085.4,550.09,138.07,12.194,2.7162,60.239
13.076,1016.1,62.965,3.3841,28.069,1084.8,550.12,137.21,12.197,2.5901,60.356
13.061,1016.6,62.863,3.3834,28.175,1085,550.06,137.58,12.181,3.5591,62.783
13.2,1017,63.94,3.4378,28.103,1085.6,550.03,137.99,12.19,2.7003,58.897
12.952,1017.1,67.456,3.4058,27.85,1084.5,550,137.17,12.111,1.5428,57.513
11.759,1017.3,78.903,3.4098,27.06,1085.1,550.14,138.18,12.235,2.7941,59.899
10.763,1017.2,82.821,3.4042,26.296,1084,550.19,137.43,12.046,3.2552,59.661
10.166,1017.5,82.042,3.4207,26.155,1085.7,549.93,138.99,12.106,4.1837,59.772
9.6232,1017.7,82.003,3.4446,26.023,1086.2,549.64,139.54,12.124,2.8458,62.335
9.1347,1018,82.418,3.3954,25.626,1084.2,549.83,138.14,12.06,3.1945,63.426
8.7402,1018.4,83.519,3.3965,25.357,1083.9,549.95,138.05,12.066,3.2311,65.265
8.3266,1018.8,83.302,3.3527,24.889,1082.5,549.96,136.9,12.082,2.699,64.65
7.9531,1019.4,81.936,3.3678,24.886,1083.2,549.98,137.56,12.081,2.6679,64.557
7.6517,1019.7,81.149,3.3191,24.489,1081.2,549.99,136,12.026,2.7667,65.104
7.3626,1019.8,79.981,3.3616,24.669,1083.2,550,137.71,12.085,2.5032,66.969
6.5294,1019.8,80.365,3.2906,24.404,1081.4,549.81,136.73,11.985,2.4522,69.505
6.0875,1019.9,83.341,3.3363,24.704,1083.2,549.6,138.12,12.012,2.3817,70.403
5.8553,1019.9,83.339,3.3248,24.617,1082.7,550.13,137.7,12.061,2.9761,70.373
5.8175,1019.9,82.186,3.327,24.814,1083.7,550.45,138.6,12.094,3.0423,70.941
5.9814,1019.9,81.063,2.7321,20.074,1043.1,543.38,113.22,10.596,8.6461,80.682
6.2507,1020.1,80.837,2.6402,19.212,1034.4,541.14,108.55,10.336,9.1037,81.788
6.528,1020.5,80.035,2.6787,19.18,1033.3,540.73,108.04,10.333,10.032,87.282
7.1188,1020.8,80.125,3.1227,23.047,1070.6,549.55,128.45,11.479,4.0471,71.664
8.0776,1021.3,76.122,3.364,25.299,1084.2,549.9,138.08,12.061,3.2354,68.895
8.8623,1021.7,72.161,3.3762,25.513,1084,549.99,137.65,12.196,3.2572,68.971
9.7213,1021.8,70.535,3.3596,25.999,1082.6,550.05,136.31,12.125,3.362,67.679
10.659,1021.9,66.465,3.4305,27.334,1086.5,550.03,139.16,12.172,2.7484,66.689
11.284,1021.6,63.911,3.4334,28.106,1086.3,550.01,138.97,12.269,2.6278,66.445
11.616,1020.9,62.378,3.4235,28.484,1085.4,549.99,138.1,12.23,2.75,66.258
11.828,1020.5,60.062,3.4439,29.196,1086.2,549.97,138.74,12.238,2.472,67.012
12.094,1020.4,59.914,3.4517,27.947,1086.9,549.94,139.14,12.303,2.133,67.328
12.32,1020.1,62.218,3.4369,25.454,1086,549.92,138.54,12.297,2.3456,67.668
11.808,1020,64.833,3.4072,25.247,1084.7,549.9,137.65,12.157,2.8602,65.82
10.466,1019.8,65.717,3.373,25.215,1084.1,549.89,137.65,12.005,3.1241,67.129
8.8699,1019.9,69.835,3.3527,25.288,1084.2,549.92,138.16,12.088,3.1507,69.152
7.6035,1020.3,73.913,3.3059,24.907,1083.2,549.98,137.61,12.088,2.7043,69.815
6.8118,1020.2,76.466,3.3169,24.749,1082.9,549.94,137.71,12.086,2.514,70.562
6.0631,1021.2,76.872,3.3348,24.725,1083.2,549.78,138.25,12.06,2.5178,71.581
5.1532,1020.9,79.553,3.3106,24.568,1082.4,549.87,137.81,12.039,3.0872,73.275
5.0192,1020.2,82.043,2.7776,19.969,1047.9,546.09,114.8,10.721,7.3797,78.902
